Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
T-Series,1.0,0.9999999999999999,Music,T-Series,0.7853292722315561,India,Music,1.0,0.9511340769568142,0.9748657175477985,0.9088072776818376,28.1,0.9976791355194754,5.36,0,0,0.3076923076923077,0.8818167347073718,0.6727533936806496,0.9782089899706772,0.2050100546163604,0.027649712863932693
YouTube Movies,0.87784042651292,0.0,Film & Animation,youtubemovies,0.05494238558786014,United States,Games,7670.0,0.0854098901454222,0.0029703768700582948,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.3076923076923077,0.0,0.0,0.022909565372149096,0.7871914495325427,0.00399863696883235
MrBeast,0.8698814146138005,0.9203118126080613,Entertainment,MrBeast,0.5238907764287285,United States,Entertainment,1.0,0.9275956235188036,0.9437663264457214,0.9999999999999999,88.2,0.8515167182046919,14.7,0,0,0.19230769230769235,0.663839695816671,0.7230917411260119,0.9508787588406119,0.7871914495325427,0.16007207304052226
Cocomelon - Nursery Rhymes,0.8617282614544326,0.9874016710890203,Education,Cocomelon - Nursery Rhymes,0.5448840808088949,United States,Education,2.0,0.9450237466615397,0.9669292063850191,0.8632109370795048,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.8926633297104282,0.7847725553738412,0.971124064739868,0.7871914495325427,0.020928637927271412
SET India,0.8554801784670278,0.9834764740128793,Shows,SET India,0.9247038950888894,India,Entertainment,2.0,0.9413945146945467,0.9621203412566939,0.8632109370795048,28.1,0.9976791355194754,5.36,0,0,0.3076923076923077,0.8818451637199385,0.5820381318970493,0.9668373452641152,0.2050100546163604,0.021322284012497836
Music,0.7586172941961014,0.0,Entertainment,Music,0.0,Unknown,Music,-1.0,0.7885997468573448,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.17307692307692307,0.0,0.0,0.0,0.7871914495325427,0.005710933060814887
ýýý Kids Diana Show,0.7383527440229622,0.9658124654610265,People & Blogs,ýýý Kids Diana Show,0.5559587621584101,United States,Entertainment,3.0,0.8997139111820844,0.905917553928791,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.13461538461538464,0.8674733259940557,0.7555985950668588,0.9183821946372622,0.7871914495325427,0.006067552926869833
PewDiePie,0.735354852121108,0.9212296535141007,Gaming,PewDiePie,0.6704978573595548,Japan,Entertainment,1.0,0.7661525582221593,0.7282600980294611,0.7573396995666664,63.2,0.7535767983676296,2.29,1,0,0.23076923076923078,0.7185833897655816,0.6474423749283597,0.7636906289986152,0.899617702251325,0.006122167081813745
Like Nastya,0.7199483138881169,0.9646602333714697,People & Blogs,Like Nastya Vlog,0.491644642819498,Russia,People,5.0,0.776303792244823,0.7418218292206733,0.7117436549793702,81.9,0.7673429455374423,4.59,0,0,0.1153846153846154,0.8706844272285039,0.7879988942758218,0.7737183090042493,0.6916878398408963,0.0032068124026125395
Vlad and Niki,0.6967739287737507,0.95858145665563,Entertainment,Vlad and Niki,0.5036798226134332,United States,Entertainment,5.0,0.8891589351986432,0.8918053266518591,0.8296080224506922,88.2,0.8515167182046919,14.7,0,0,0.07692307692307693,0.8591361516027132,0.7751155120773482,0.9063001571530496,0.7871914495325427,0.020569978318184672
Zee Music Company,0.6892544097009567,0.9475622744510054,Music,Zee Music Company,0.7176321647728059,India,Music,3.0,0.9039931958742532,0.9119106475025457,0.8694805931248841,28.1,0.9976791355194754,5.36,0,0,0.15384615384615385,0.8249187219817506,0.6513323037001163,0.9234538328781279,0.2050100546163604,0.03846815771878081
WWE,0.6868259206153322,0.9587042754549295,Sports,WWE,0.8844462033008106,United States,Sports,6.0,0.89863738995454,0.905917553928791,0.8296080224506922,88.2,0.8515167182046919,14.7,0,0,0.2884615384615385,0.8633836230296036,0.5762417709641128,0.9172411157499897,0.7871914495325427,0.021189433552529897
Gaming,0.678363121610051,0.0,Entertainment,Gaming,0.0,Unknown,Games,-1.0,0.7885997468573448,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.17307692307692307,0.0,0.0,0.0,0.7871914495325427,0.007259062616184749
BLACKPINK,0.6645094673295491,0.9250896518192551,People & Blogs,BLACKPINK,0.4992868874393272,South Korea,Music,1.0,0.8822436777930782,0.8832965328346507,0.8397482946937163,94.3,0.6621159315066372,4.15,0,0,0.1153846153846154,0.7588081535168998,0.741141302613174,0.8979860314666973,0.7747075675040715,0.026407529853620514
Goldmines,0.6535366445308082,0.9141050360605097,Film & Animation,goldmines,0.05494238558786014,Unknown,Music,-1.0,0.10272591173206003,0.004119102444257344,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.3076923076923077,0.7260936607071953,0.9900257242372218,0.031480809852027364,0.7871914495325427,0.007818100235511546
Sony SAB,0.6381881619949308,0.9688663935848563,Shows,Sony SAB,0.8857277115292223,India,Entertainment,5.0,0.9370130009516018,0.95598328661451,0.8694805931248841,28.1,0.9976791355194754,5.36,0,0,0.2884615384615385,0.9163752855218239,0.5865783455369751,0.9618191747273935,0.2050100546163604,0.04477610458977965
5-Minute Crafts,0.6263001912000448,0.9173243941815142,Howto & Style,5-Minute Crafts 2.0,0.05494238558786014,United Kingdom,Entertainment,4797.0,0.0,0.0,0.7573396995666664,60.0,0.6884115861487217,3.85,1,0,0.038461538461538464,0.7473917234286431,0.9935124650707068,0.0025887146234688106,0.8016649953515966,0.008480988692368081
BANGTANTV,0.6069732650229964,0.9084949623357489,Music,BANGTANTV,0.6129418180276537,South Korea,Music,2.0,0.8326542951379612,0.8170060892910451,0.8029359086062672,94.3,0.6621159315066372,4.15,0,0,0.19230769230769235,0.7251405589429102,0.6637301206423468,0.8406006148875612,0.7747075675040715,0.01794669529912635
Sports,0.6043098030819518,0.0,Entertainment,sports,0.10988477117572028,United States,Entertainment,6266.0,0.09765071233687389,0.0035474489557763755,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.3076923076923077,0.0,0.0,0.02877470994864065,0.7871914495325427,0.00905693385347485
Justin Bieber,0.5888023401866667,0.923216834107469,Music,Justin Bieber,0.437659191677621,Canada,Music,1.0,0.8347827352525029,0.8198419534181095,0.7117436549793702,68.9,0.6277908648360833,5.56,0,0,0.2884615384615385,0.7816448170352488,0.7714007474125278,0.843163674981748,0.7912996805529158,0.004746477520130231
HYBE LABELS,0.5873988558093668,0.9206683046005784,Music,HYBE LABELS,0.5706240566785019,South Korea,Music,3.0,0.8905215649721869,0.8943963825052076,0.8562801545677377,94.3,0.6621159315066372,4.15,0,0,0.2692307692307693,0.7736092405802678,0.6990366731814968,0.9076991340914327,0.7747075675040715,0.04265992285162708
Zee TV,0.5836271632703367,0.9565250626881477,Entertainment,Zee TV,0.9328833781132928,India,Entertainment,6.0,0.938369514737866,0.9578007541208216,0.8562801545677377,28.1,0.9976791355194754,5.36,0,0,0.3269230769230769,0.8958176097426931,0.5485748309729059,0.9633612631023173,0.2050100546163604,0.04314095047108274
Pinkfong Baby Shark - Kids' Songs & Stories,0.5725402894250093,0.9323275294882676,Education,Pinkfong Baby Shark - Kids' Songs & Stories,0.6310035678648347,United States,Education,8.0,0.8798457164914819,0.8801737653739591,0.8296080224506922,88.2,0.8515167182046919,14.7,0,0,0.21153846153846156,0.8185761575726898,0.6801018462833086,0.8953143488096625,0.7871914495325427,0.029789066000220184
Canal KondZilla,0.5641026239351667,0.9302359753919488,Music,Canal KondZilla,0.6224552385381051,Brazil,Music,1.0,0.8772513959657419,0.0,0.7573396995666664,51.3,0.8069853740217376,12.08,1,0,0.19230769230769235,0.8147835914820637,0.6823043871529423,0.0,0.8326655367243903,0.010212860227738782
ChuChu TV Nursery Rhymes & Kids Songs,0.5610730318568544,0.9385918968618467,Education,ChuChu TV Nursery Rhymes & Kids Songs,0.5114223521764474,India,Education,7.0,0.8744174388891435,0.8734022802685291,0.8176146293679291,28.1,0.9976791355194754,5.36,0,0,0.17307692307692307,0.8440908054729397,0.749413848782824,0.8889715075938782,0.2050100546163604,0.02570605767492589
Shemaroo Filmi Gaane,0.5595478761870911,0.920686270820274,Music,Shemaroo Filmi Gaane,0.717204507749938,India,Music,8.0,0.8516098984652118,0.8410973129192562,0.8029359086062672,28.1,0.9976791355194754,5.36,0,0,0.23076923076923078,0.7843906792627411,0.6224475887535441,0.8623111626386512,0.2050100546163604,0.020674183896288414
Colors TV,0.5544131714670133,0.9499043859999647,Shows,Colors TV,0.9222019205386515,India,Entertainment,9.0,0.9218302668210281,0.9365956201774391,0.8694805931248841,28.1,0.9976791355194754,5.36,0,0,0.2692307692307693,0.8847688453895992,0.5469849624261357,0.9440802647862426,0.2050100546163604,0.05742255994921669
T-Series Bhakti Sagar,0.5352463652985273,0.9218498867534558,Music,T- SERIES BHAKTI SAGAR,0.2091851621975261,India,Music,5803.0,0.0777872518156372,0.002387782479540981,0.7573396995666664,28.1,0.9976791355194754,5.36,1,0,0.07692307692307693,0.7976638174637548,0.8921919098819755,0.019714465578442943,0.2050100546163604,0.011132193251575821
Dude Perfect,0.5269240423725297,0.8989862671781446,Sports,Dude Perfect,0.4729072609801083,United States,Sports,9.0,0.8246457535411417,0.8063172438129609,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.25000000000000006,0.7239586209290605,0.7266823435063752,0.8313207699324274,0.7871914495325427,0.005710933060814887
Movieclips,0.5269240423725297,0.9485153298543865,Film & Animation,Movieclips,0.8381679295776441,United States,Film,9.0,0.8151485422262364,0.7936495103346465,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.8906842703592354,0.5893856029848473,0.8200489664475921,0.7871914495325427,0.005710933060814887
Tips Official,0.5257985776599856,0.9265909636636146,Music,Tips Official,0.6709168513958611,India,Music,11.0,0.8746709965685061,0.8734022802685291,0.8296080224506922,28.1,0.9976791355194754,5.36,0,0,0.2884615384615385,0.8172640615384431,0.6530300120220249,0.8892514983337642,0.2050100546163604,0.03423751490927885
El Reino Infantil,0.5206865590210503,0.9471739092557839,Music,El Reino Infantil,0.5802623545876652,Argentina,Music,1.0,0.8915514829114246,0.8943963825052076,0.8296080224506922,90.0,0.6477339965887814,9.79,0,0,0.21153846153846156,0.8885684212445734,0.7227045172421976,0.9090621700038438,0.9028343046354779,0.034762461497429904
Wave Music,0.5183892118079658,0.9340208221219427,Music,Wave Music,0.782945390418683,India,Music,12.0,0.8473085875062499,0.8365546596927877,0.8176146293679291,28.1,0.9976791355194754,5.36,0,0,0.15384615384615385,0.8451404621689633,0.6025398999490026,0.8572968075566612,0.2050100546163604,0.02919242341409529
Aaj Tak,0.5160759658720586,0.9159458771753017,News & Politics,Aaj Tak,0.9952479679105753,India,News,13.0,0.8786504812089019,0.8768821196217792,0.8176146293679291,28.1,0.9976791355194754,5.36,0,0,0.25000000000000006,0.7851730135664357,0.47204255142396756,0.8937982993184554,0.2050100546163604,0.029394275528557414
Sony Music India,0.5137465996256712,0.9209378636875579,Music,Sony Music India,0.655075645454523,India,Music,14.0,0.8523816649862203,0.8410973129192562,0.7840117585933823,28.1,0.9976791355194754,5.36,0,0,0.25000000000000006,0.8028728072553848,0.6551857284540745,0.8631718123309174,0.2050100546163604,0.017790227522902356
EminemMusic,0.5119888600610585,0.9185252887608089,Music,EminemMusic,0.40078386590280884,United States,Music,10.0,0.8525367790840297,0.8410973129192562,0.7840117585933823,88.2,0.8515167182046919,14.7,0,0,0.2884615384615385,0.795428321659647,0.7856840758306107,0.8636141647942694,0.7871914495325427,0.017883779069217395
Marshmello,0.5090385963935722,0.8951626660751362,Entertainment,Marshmello,0.48192655661315664,United States,Music,11.0,0.8141150433172452,0.7922668705897401,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.13461538461538464,0.7179848018448322,0.7178175028345365,0.8190905435721322,0.7871914495325427,0.006024558187904061
YRF,0.49819669343343786,0.9286725492484191,Film & Animation,YRF,0.6514203030874923,India,Music,15.0,0.8834318970766241,0.8832965328346507,0.8176146293679291,28.1,0.9976791355194754,5.36,0,0,0.3076923076923077,0.8349067482818312,0.6654730891236753,0.8996187179032573,0.2050100546163604,0.031002010177764196
LooLoo Kids - Nursery Rhymes and Children's Songs,0.4945031453185802,0.9252887763346785,Music,LooLoo Kids - Nursery Rhymes and Children's ï¿½,0.1969663920326411,Unknown,Entertainment,-1.0,0.1999508378077323,0.03011742836838754,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.1153846153846154,0.8249340723515276,0.9028346041633549,0.11367259375956272,0.7871914495325427,0.012572600923788105
Ed Sheeran,0.49139370240061186,0.9229152754373084,Music,Ed Sheeran,0.4716783199719418,United Kingdom,Music,1.0,0.841147683920353,0.8283361015391744,0.7117436549793702,60.0,0.6884115861487217,3.85,0,0,0.3076923076923077,0.8181394154106929,0.7532425033883292,0.8501441577481049,0.8016649953515966,0.006350822431986727
Infobells - Hindi,0.49014178070044956,0.9231017967466977,Education,Infobells - Hindi,0.5040923045879132,India,Education,16.0,0.9046883216484465,0.9137840454831525,0.8941285322521219,28.1,0.9976791355194754,5.36,0,0,0.15384615384615385,0.8192496953805903,0.7364732214412149,0.9243260408494316,0.2050100546163604,0.10058856008205269
Taylor Swift,0.4876237823287646,0.922302198496554,Music,Taylor Swift,0.4264381405728957,United States,Music,13.0,0.8848615771801681,0.8862669082551704,0.848532199872483,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.8175271708159012,0.7762980004503176,0.901202660082567,0.7871914495325427,0.05104636557791056
Ariana Grande,0.48635763421208544,0.9139248466056819,Music,Ariana Grande,0.39610456669208177,United States,Music,14.0,0.8304108723916614,0.8140126517580325,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.2884615384615385,0.7898125679265959,0.7831624398167314,0.8379088993466305,0.7871914495325427,0.0064471394387340345
BillionSurpriseToys  - Nursery Rhymes & Cartoons,0.4831711210138243,0.8799699284552996,Education,BillionSurpriseToys  - Nursery Rhymes & Cartï¿½,0.534475156582643,United States,Education,15.0,0.8536719098006599,0.8468998530081708,0.8296080224506922,88.2,0.8515167182046919,14.7,0,0,0.17307692307692307,0.6769047404862021,0.6738623743163836,0.864868691934322,0.7871914495325427,0.038867836339719686
JuegaGerman,0.45582832570439624,0.8949950171744658,Gaming,JuegaGerman,0.6045595239499966,Chile,Games,1.0,0.7902107508004448,0.7603841166677517,0.7573396995666664,88.5,0.5592509514495951,7.09,0,0,0.17307692307692307,0.7378802951568116,0.6534903840818324,0.7913295571164392,0.8500840961824887,0.014111584276709504
Billie Eilish,0.4544355624289764,0.8922730296272627,Music,Billie Eilish,0.3320934323507865,United States,Music,16.0,0.8264397353661176,0.8087058513051445,0.7573396995666664,88.2,0.8515167182046919,14.7,0,0,0.17307692307692307,0.7292653797818107,0.7935071159493424,0.8328220737813528,0.7871914495325427,0.014170383032748412
Get Movies,0.4516325044727676,0.9234417351914674,Entertainment,Get Movies,0.6427308927906751,Russia,Film,1.0,0.8600166192519753,0.8521971575164327,0.8397482946937163,81.9,0.7673429455374423,4.59,0,0,0.3076923076923077,0.8352293061124553,0.6643489976034668,0.8722096707823432,0.6916878398408963,0.04975282226817551
Shemaroo,0.45092805173063955,0.9114828391004994,Entertainment,Shemaroo,0.7408053244329788,India,Entertainment,17.0,0.8474497665685083,0.8367445944310985,0.8176146293679291,28.1,0.9976791355194754,5.36,0,0,0.2884615384615385,0.7952345726868252,0.600148034675632,0.8577937464680748,0.2050100546163604,0.03568656109111151
Badabun,0.44666987054873175,0.9057771607957729,Entertainment,badabun,0.05494238558786014,Unknown,Music,-1.0,0.24621353423100362,0.06688422937232245,0.23928646296789383,68.0,0.8515167182046919,9.02,0,1,0.2884615384615385,0.777671248818648,0.9810061800764537,0.1615366517038979,0.7871914495325427,5.3737396237796635e-06
SonyMusicIndiaVEVO,0.4452383364450663,0.918823795996675,Music,SonyMusicIndiaVEVO,0.6455888687665298,United States,Music,17.0,0.8611871012355697,0.8570702056221131,0.8029359086062672,88.2,0.8515167182046919,14.7,0,0,0.25000000000000006,0.8221409058090856,0.657853897419574,0.8736383450459319,0.7871914495325427,0.02906766761908426
A4,0.4430794740282691,0.9121842803146579,Gaming,aefour,0.05494238558786014,Cuba,People,99.0,0.17616418260981695,0.01960865253162586,0.11214116266422156,41.4,0.5065590542521115,1.64,0,0,0.3076923076923077,0.8006179825967962,0.9879454407650238,0.09253171466513432,0.722284860094287,6.581118747723168e-07
Bad Bunny,0.44163244708347804,0.9233144287890033,Music,badbunny,0.05494238558786014,Unknown,Sports,-1.0,0.0,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.3269230769230769,0.8386532976174721,1.0,0.0025887146234688106,0.7871914495325427,0.014722480547850312
Fernanfloo,0.44163244708347804,0.8816587290297186,Gaming,Fernanfloo,0.4992868874393272,El Salvador,Games,1.0,0.7594647926627198,0.7193655091495635,0.7573396995666664,29.4,0.448847458424527,4.11,0,0,0.21153846153846156,0.6985242613471414,0.6941032405266777,0.7544852535567262,0.6693527675867128,0.014722480547850312
Voot Kids,0.43725339708988553,0.9095126042282223,Entertainment,Voot Kids,0.6695511952214596,India,Entertainment,18.0,0.8476930049135631,0.8370706829664444,0.8029359086062672,28.1,0.9976791355194754,5.36,0,0,0.1153846153846154,0.7938681120536331,0.6352468711859653,0.8577745442987639,0.2050100546163604,0.02976733768298477
Felipe Neto,0.4350421693870592,0.8998260453020254,Entertainment,Felipe Neto,0.6637489348184359,Brazil,Entertainment,2.0,0.8210006134445678,0.8014495901142906,0.7573396995666664,51.3,0.8069853740217376,12.08,0,0,0.3076923076923077,0.7621239000444969,0.6277879255529286,0.8272807134782482,0.8326655367243903,0.015014982620760635
Vocï¿½ï¿½ï¿½,0.43132396973561615,0.8710813046120909,Entertainment,Vocï¿½ï¿½ï¿½,0.5827412048971314,Brazil,Entertainment,3.0,0.7754427301291799,0.740660374863512,0.7117436549793702,51.3,0.8069853740217376,12.08,0,0,0.17307692307692307,0.66698253154504,0.6389961287182743,0.773784799403375,0.8326655367243903,0.0075997152282306435
HAR PAL GEO,0.4305753407508419,0.9345232566899895,Entertainment,HAR PAL GEO,0.9131702618416992,Pakistan,Entertainment,1.0,0.9272217462723906,0.9426283374654042,0.880469679244506,9.0,0.8088988070820926,4.45,0,0,0.2692307692307693,0.8806747674783119,0.5350451110054558,0.9504398967520981,0.23455163313827027,0.09771221274337924
BRIGHT SIDE,0.4298250313404903,0.8830592943638793,Howto & Style,brightside,0.0,Unknown,Entertainment,-1.0,0.7885997468573448,0.0,0.0,68.0,0.8515167182046919,9.02,0,1,0.3269230769230769,0.7077647493767344,0.0,0.0,0.7871914495325427,0.0
Katy Perry,0.4275639446899655,0.9161736409673884,Music,Katy Perry,0.3852135513115788,United States,Music,19.0,0.8223399363475588,0.8032443843640057,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.2692307692307693,0.8200250776593632,0.7913296442261234,0.8280686094721466,0.7871914495325427,0.007685588652928271
whinderssonnunes,0.4275639446899655,0.8479452212683766,Comedy,whinderssonnunes,0.5014429162933983,Brazil,Comedy,4.0,0.7486196945076414,0.7048631165711691,0.7573396995666664,51.3,0.8069853740217376,12.08,1,0,0.17307692307692307,0.590984779561847,0.6564611860050983,0.7435714324649184,0.8326655367243903,0.015353924144229248
ABS-CBN Entertainment,0.4275639446899655,0.9422050502624734,People & Blogs,ABS-CBN Entertainment,0.9650567565970185,Philippines,Entertainment,1.0,0.834861078506327,0.8199454478127264,0.7840117585933823,35.5,0.7377053780779417,2.15,0,0,0.2692307692307693,0.9077219864764091,0.5162561424965434,0.8431576838887304,0.3588082429858545,0.023005008022555774
Alan Walker,0.4237611425611112,0.8901318573690625,Music,alanwalker,0.17416324171384165,Thailand,Film,4026.0,0.11144371694939445,0.00524655409521471,0.7573396995666664,49.3,0.6926046031024118,0.75,1,0,0.3076923076923077,0.733863092121825,0.8779458216206919,0.034886778426549726,0.40179214608484853,0.01552919872897872
HolaSoyGerman.,0.42299536284059513,0.8526255122300183,Entertainment,holasoygerman. 2,0.15424277660966593,Unknown,People,-1.0,0.04181012914526307,0.0012055968060015244,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.1153846153846154,0.608366810859936,0.8492381394487796,0.008781885746360485,0.7871914495325427,0.015564734951643205
Shakira,0.4222278247265665,0.9192179151135814,People & Blogs,Shakira,0.45894181375852555,Colombia,Howto,1.0,0.8665091077053583,0.8615819437339282,0.8176146293679291,55.3,0.6593647803372147,9.71,0,0,0.3269230769230769,0.8323324301075561,0.7559112306067644,0.8798007925751332,0.7707525062637044,0.038867836339719686
ýýýýýýýý ýý ýýýýýýýýýýýýýý,0.41991457880399974,0.9299050965402101,Film & Animation,ýýýýýýýý ýý ýýýýýýýýýýýýýý,0.578565645369743,Russia,Education,2.0,0.859603920980216,0.8521971575164327,0.7840117585933823,81.9,0.7673429455374423,4.59,0,0,0.21153846153846156,0.869223659799535,0.7048885061839244,0.8718554219885148,0.6916878398408963,0.023535694666297294
ARY Digital HD,0.41991457880399974,0.9314276722477655,Entertainment,ARY Digital HD,0.9200357535765528,Pakistan,Entertainment,2.0,0.9203071808223011,0.934004563772636,0.8562801545677377,9.0,0.8088988070820926,4.45,0,0,0.1153846153846154,0.8743535469888157,0.5281054616182193,0.9424662049982304,0.23455163313827027,0.07012416772616717
Speed Records,0.41445392314667284,0.9181663330404086,Music,Speed Records,0.7371726044026694,India,Music,19.0,0.8302799608737661,0.8138318983589705,0.7117436549793702,28.1,0.9976791355194754,5.36,0,0,0.19230769230769235,0.831785811357764,0.609284741265148,0.837918452681161,0.2050100546163604,0.007992654279927243
Masha and The Bear,0.4136664959236551,0.91473523142938,Shows,Masha and The Bear,0.5632408994514616,United States,Film,20.0,0.8957271243753273,0.9015670873642163,0.8632109370795048,88.2,0.8515167182046919,14.7,0,0,0.15384615384615385,0.8205347260233548,0.6964712608578331,0.9138387886355553,0.7871914495325427,0.0792786964018697
Like Nastya Show,0.4136664959236551,0.9060710172455846,Entertainment,Like Nastya Show,0.5095244536750306,United States,Entertainment,21.0,0.7801073938466128,0.7468906680207961,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.09615384615384616,0.7913658155336168,0.7151851210727547,0.780361546925029,0.7871914495325427,0.01600421357854109
Rihanna,0.40970129282393764,0.9114115282070081,Entertainment,Rihanna,0.3521472281966135,Barbados,Music,1.0,0.8364594987713038,0.8220791528089848,0.7117436549793702,65.4,0.12983540238518776,10.33,0,0,0.3269230769230769,0.8108708114095057,0.8036156736670171,0.8449967634041815,0.1648033372624696,0.00810697234745231
Ishtar Music,0.4056884871109716,0.902077105891416,Trailers,Ishtar Music,0.6669583416987879,India,Music,20.0,0.835961898834431,0.8214182648791097,0.8029359086062672,28.1,0.9976791355194754,5.36,0,0,0.3269230769230769,0.7809956540029327,0.628548780044525,0.8443888409141296,0.2050100546163604,0.03270118850415079
Kimberly Loaiza,0.4048801125903063,0.8582924123956958,People & Blogs,Kimberly Loaiza,0.4499684988109125,Mexico,People,2.0,0.8231828885531064,0.8043676733676702,0.8029359086062672,40.2,0.7534040881753246,3.42,0,0,0.1153846153846154,0.6342604195205104,0.694629012166529,0.8297448961866984,0.7748388684508181,0.03277998795153532
Little Baby Bum - Nursery Rhymes & Kids Songs,0.4016269219354687,0.9329210134202891,Education,Little Baby Bum - Nursery Rhymes & Kids Songs,0.6177268002313684,United States,Education,22.0,0.8083407431344292,0.7845626379440857,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.21153846153846156,0.8864341322554957,0.6876838406284878,0.8116808535958252,0.7871914495325427,0.008304946870866876
Luisito Comunica,0.3991660811183886,0.8749867785034378,Comedy,Luis Arturo Villar Sudek,0.0,Mexico,Comedy,3021.0,0.7885997468573448,0.0,0.7573396995666664,40.2,0.7534040881753246,3.42,1,0,0.23076923076923078,0.6924328464802176,0.0,0.0,0.7748388684508181,0.016712022804346926
elrubiusOMG,0.3975153977578607,0.8689827678672115,Gaming,elrubiusOMG,0.5197237394331664,Unknown,Entertainment,-1.0,0.6787680720352438,0.6117063096772558,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.21153846153846156,0.672916172185155,0.6696797106012502,0.6615112572206637,0.7871914495325427,0.01679455202403907
Toys and Colors,0.39668698915248246,0.9396201591145917,Entertainment,Toys and colors,0.12757226869658697,Unknown,People,-1.0,0.05012941861349661,0.0012055968060015244,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.07692307692307693,0.9109142331147192,0.960249570905404,0.010550653696005646,0.7871914495325427,0.016836123056126525
shfa2 - ï¿½ï¿½,0.3916729546212929,0.9137331907757653,People & Blogs,shfa2 - ï¿½ï¿½,0.584650089336685,United Arab Emirates,People,1.0,0.8502972619506641,0.8405407634094297,0.7840117585933823,36.8,0.4913514420929608,2.35,0,0,0.09615384615384616,0.8256325042688119,0.6841924988170869,0.8610038957138733,0.839723239933911,0.025602845118218778
LUCCAS NETO - LUCCAS TOON,0.3891374478925256,0.9111123284541875,People & Blogs,LUCCAS NETO- LUCCAS TOON,0.05494238558786014,Unknown,Games,-1.0,0.01850127688100276,0.0006057826022687468,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.019230769230769232,0.8177837972485347,0.9867844583011448,0.004572426969119224,0.7871914495325427,0.017219734285399843
CarryMinati,0.38743636177358365,0.8379802715664874,Comedy,CarryMinati,0.41464438540603205,India,Comedy,21.0,0.7979666399827987,0.7707305096787466,0.8397482946937163,28.1,0.9976791355194754,5.36,0,0,0.15384615384615385,0.5730544055384343,0.6911652841670636,0.8004543065847872,0.2050100546163604,0.060194510016697934
XXXTENTACION,0.38743636177358365,0.8823345504394251,Music,XXXTENTACION,0.3882277969003414,United States,Music,24.0,0.7843312954824432,0.7525160733484836,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.13461538461538464,0.7216216135286567,0.7530931655633435,0.7842284660955606,0.7871914495325427,0.008664655267297393
Super Simple Songs - Kids Songs,0.38743636177358365,0.9378690025872911,Education,Super Simple Songs - Kids Songs,0.5242106091715609,Canada,Education,2.0,0.8875741498239901,0.8890990756908637,0.8029359086062672,68.9,0.6277908648360833,5.56,0,0,0.3076923076923077,0.9085788247219178,0.7419398123046856,0.9042353782182382,0.7912996805529158,0.03452717799742138
Mikecrack,0.38658256130700597,0.8986947173104947,Gaming,Mikecrack,0.5974552000299741,Spain,Games,1.0,0.8532182343650587,0.8468998530081708,0.848532199872483,88.9,0.6524974609911891,13.96,0,0,0.13461538461538464,0.7769682540798638,0.6612109799436287,0.8644598932672467,0.7642133296961922,0.06888137387001408
WorkpointOfficial,0.3857265744092473,0.9295600715729713,Entertainment,WorkpointOfficial,0.887171419798929,Thailand,Entertainment,1.0,0.8210363027019179,0.8014962776415009,0.7573396995666664,49.3,0.6926046031024118,0.75,0,0,0.19230769230769235,0.881238048045335,0.5432532133676822,0.8272780196031012,0.40179214608484853,0.017395896796097682
GR6 EXPLODE,0.384868389853426,0.9157132178994725,Music,GR6 EXPLODE,0.6357796956667118,Brazil,Music,6.0,0.9364031165438602,0.9550537931411921,0.7117436549793702,51.3,0.8069853740217376,12.08,0,0,0.15384615384615385,0.834922108396941,0.6596114583259493,0.9611031297956326,0.8326655367243903,0.008731392683277257
TEDx Talks,0.38228053666300976,0.8686135933159412,Nonprofits & Activism,TEDx Talks,0.967884963400021,United States,Nonprofit,25.0,0.773109828561932,0.7375726403983683,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.25000000000000006,0.6775247482313278,0.4350759126463975,0.7714503192192841,0.7871914495325427,0.008799166128133912
